"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","TITOLO_STUDIO","Titolo di studio","CITTADINANZA","Cittadinanza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","9","totale","Y15-24","15-24 anni","99","totale","ITL","italiano-a","2007","2007",5600.468,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","9","totale","Y15-24","15-24 anni","99","totale","ITL","italiano-a","2008","2008",5559.416,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","9","totale","Y15-24","15-24 anni","99","totale","ITL","italiano-a","2009","2009",5543.318,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","9","totale","Y15-24","15-24 anni","99","totale","ITL","italiano-a","2010","2010",5520.554,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","9","totale","Y15-24","15-24 anni","99","totale","ITL","italiano-a","2011","2011",5482.22,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","9","totale","Y15-24","15-24 anni","99","totale","ITL","italiano-a","2012","2012",5458.028,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","9","totale","Y15-24","15-24 anni","99","totale","ITL","italiano-a","2013","2013",5460.658,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","9","totale","Y15-24","15-24 anni","99","totale","ITL","italiano-a","2014","2014",5448.639,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","9","totale","Y15-24","15-24 anni","99","totale","ITL","italiano-a","2015","2015",5410.446,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","9","totale","Y15-24","15-24 anni","99","totale","ITL","italiano-a","2016","2016",5390.096,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","9","totale","Y15-24","15-24 anni","99","totale","ITL","italiano-a","2017","2017",5383.808,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2004","2004",143.308,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2005","2005",121.479,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2006","2006",106.018,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2007","2007",99.706,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2008","2008",85.274,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2009","2009",80.804,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2010","2010",71.334,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2011","2011",63.533,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2012","2012",58.372,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2013","2013",46.446,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2014","2014",41.921,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2015","2015",32.566,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2016","2016",34.206,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2017","2017",29.745,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","4","licenza di scuola media","ITL","italiano-a","2004","2004",1466.212,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","4","licenza di scuola media","ITL","italiano-a","2005","2005",1371.087,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","4","licenza di scuola media","ITL","italiano-a","2006","2006",1288.857,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","4","licenza di scuola media","ITL","italiano-a","2007","2007",1181.899,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","4","licenza di scuola media","ITL","italiano-a","2008","2008",1113.424,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","4","licenza di scuola media","ITL","italiano-a","2009","2009",1004.05,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","4","licenza di scuola media","ITL","italiano-a","2010","2010",921.345,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","4","licenza di scuola media","ITL","italiano-a","2011","2011",884.486,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","4","licenza di scuola media","ITL","italiano-a","2012","2012",845.806,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","4","licenza di scuola media","ITL","italiano-a","2013","2013",766.695,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","4","licenza di scuola media","ITL","italiano-a","2014","2014",732.349,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","4","licenza di scuola media","ITL","italiano-a","2015","2015",712.517,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","4","licenza di scuola media","ITL","italiano-a","2016","2016",693.291,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","4","licenza di scuola media","ITL","italiano-a","2017","2017",664.407,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","11","laurea e post-laurea","ITL","italiano-a","2004","2004",499.647,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","11","laurea e post-laurea","ITL","italiano-a","2005","2005",535.673,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","11","laurea e post-laurea","ITL","italiano-a","2006","2006",551.738,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","11","laurea e post-laurea","ITL","italiano-a","2007","2007",572.194,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","11","laurea e post-laurea","ITL","italiano-a","2008","2008",584.626,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","11","laurea e post-laurea","ITL","italiano-a","2009","2009",583.982,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","11","laurea e post-laurea","ITL","italiano-a","2010","2010",582.138,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","11","laurea e post-laurea","ITL","italiano-a","2011","2011",566.001,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","11","laurea e post-laurea","ITL","italiano-a","2012","2012",594.446,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","11","laurea e post-laurea","ITL","italiano-a","2013","2013",598.592,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","11","laurea e post-laurea","ITL","italiano-a","2014","2014",615.211,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","11","laurea e post-laurea","ITL","italiano-a","2015","2015",636.143,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","11","laurea e post-laurea","ITL","italiano-a","2016","2016",632.512,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","11","laurea e post-laurea","ITL","italiano-a","2017","2017",656.946,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","99","totale","ITL","italiano-a","2004","2004",4058.657,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","99","totale","ITL","italiano-a","2005","2005",3959.448,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","99","totale","ITL","italiano-a","2006","2006",3843.846,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","99","totale","ITL","italiano-a","2007","2007",3696.937,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","99","totale","ITL","italiano-a","2008","2008",3556.518,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","99","totale","ITL","italiano-a","2009","2009",3437.213,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","99","totale","ITL","italiano-a","2010","2010",3296.928,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","99","totale","ITL","italiano-a","2011","2011",3187.551,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","99","totale","ITL","italiano-a","2012","2012",3095.698,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","99","totale","ITL","italiano-a","2013","2013",3012.188,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","99","totale","ITL","italiano-a","2014","2014",2969.434,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","99","totale","ITL","italiano-a","2015","2015",2945.042,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","99","totale","ITL","italiano-a","2016","2016",2913.529,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","1","maschi","Y25-34","25-34 anni","99","totale","ITL","italiano-a","2017","2017",2899.143,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2004","2004",123.648,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2005","2005",112.632,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2006","2006",94.486,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2007","2007",88.257,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2008","2008",78.344,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2009","2009",61.068,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2010","2010",55.428,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2011","2011",53.378,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2012","2012",38.328,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2013","2013",31.867,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2014","2014",32.188,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2015","2015",25.177,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2016","2016",25.855,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","3","licenza di scuola elementare, nessun titolo di studio","ITL","italiano-a","2017","2017",20.744,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","ITL","italiano-a","2004","2004",1128.111,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","ITL","italiano-a","2005","2005",1004.919,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","ITL","italiano-a","2006","2006",944.293,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","ITL","italiano-a","2007","2007",886.524,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","ITL","italiano-a","2008","2008",807.576,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","ITL","italiano-a","2009","2009",752.219,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","ITL","italiano-a","2010","2010",697.479,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","ITL","italiano-a","2011","2011",639.074,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","ITL","italiano-a","2012","2012",596.074,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","ITL","italiano-a","2013","2013",552.431,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","ITL","italiano-a","2014","2014",511.792,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","ITL","italiano-a","2015","2015",493.634,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","ITL","italiano-a","2016","2016",475.215,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","4","licenza di scuola media","ITL","italiano-a","2017","2017",436.231,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","11","laurea e post-laurea","ITL","italiano-a","2004","2004",710.873,,
"IT","Italia","POP_15","popolazione 15 anni e oltre (migliaia)","2","femmine","Y25-34","25-34 anni","11","laurea e post-laurea","ITL","italiano-a","2005","2005",763.325,,
